3.342499999999999916e-01,2.613414634146341200e+02,-6.811854512797478334e-01,-1.371308482142856944e+00,9.800000000000000000e+01,3.343125000000000124e-01,-1.358819644772260471e+00
5.525624999999999565e-01,1.122500000000000000e+02,3.567010309278350721e+00,-1.209242454728370220e+00,0.000000000000000000e+00,5.526250000000000329e-01,-1.552409563925507330e+00
1.556875000000000064e-01,1.358000000000000114e+02,-1.161764705882350945e+01,-2.061131377551020272e+00,5.000000000000000000e+00,1.557499999999999996e-01,-1.854950219270358414e+00
1.099374999999999936e-01,2.275555555555555429e+02,6.749999999999808153e+00,-2.857026785714285921e+00,0.000000000000000000e+00,1.100000000000000006e-01,-1.063351861265694920e+00
1.393749999999999989e-01,1.944615384615384528e+02,-1.751981879954700227e+00,-2.237903273809524141e+00,5.600000000000000000e+01,1.394374999999999920e-01,-1.221247890047468809e+00
8.431249999999999856e-02,1.938000000000000114e+02,4.510489510489507303e+00,-4.713991071428571544e+00,1.300000000000000000e+02,8.437500000000000555e-02,-1.207399491197712171e+00
4.156874999999999876e-01,1.231153846153846132e+02,3.329656862745097978e+00,-1.291266456582633060e+00,5.700000000000000000e+01,4.157500000000000084e-01,-1.460760715169754143e+00
1.620000000000000051e-01,1.073125000000000000e+02,2.753346080305927313e+00,-1.990380952380952584e+00,8.000000000000000000e+00,1.620624999999999982e-01,-1.859818608425556352e+00
1.565000000000000002e-01,2.504666666666666686e+02,-2.571428571428560872e+01,-2.061158163265306431e+00,0.000000000000000000e+00,1.565624999999999933e-01,-8.176746069538123329e-01
9.241249999999999742e-01,1.169599999999999937e+02,3.030693835439772776e-01,-1.119696284562211819e+00,1.820000000000000000e+02,9.241875000000000506e-01,-1.825649982479297551e+00
1.183125000000000010e-01,2.099000000000000057e+02,1.836734693877548841e+00,-2.650579365079365424e+00,1.800000000000000000e+01,1.183749999999999941e-01,-1.436929611867170609e+00
2.426875000000000004e-01,1.669285714285714164e+02,-2.300403225806452401e+00,-1.550156084656084676e+00,3.000000000000000000e+00,2.427499999999999936e-01,-1.371470538915956716e+00
2.171250000000000124e-01,2.350416666666666572e+02,1.432835820895521362e-01,-1.645922360248447402e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.544142199940760962e+00
2.289374999999999882e-01,1.997307692307692264e+02,-3.505787037037037646e+00,-1.594228571428571550e+00,6.000000000000000000e+00,2.290000000000000091e-01,-1.467493643474184095e+00
3.128124999999999933e-01,1.268421052631578902e+02,8.956403269754764196e+00,-1.401519305019304662e+00,0.000000000000000000e+00,3.128750000000000142e-01,-1.411619883659308572e+00
1.613749999999999907e-01,9.993750000000000000e+01,3.552715654952076640e+00,-1.990389285714285528e+00,2.800000000000000000e+01,1.614375000000000115e-01,-1.955192054069281760e+00
1.088125000000000064e-01,2.350000000000000000e+02,-1.000000000000000000e+00,-2.857026785714285921e+00,0.000000000000000000e+00,1.088749999999999996e-01,-1.196550354870343114e+00
1.381249999999999978e-01,1.106153846153846132e+02,3.902394106813996011e+00,-2.238017857142857281e+00,0.000000000000000000e+00,1.381874999999999909e-01,-1.528186110168615830e+00
3.139374999999999805e-01,1.141578947368421098e+02,2.551877784850414166e+00,-1.401495656370656429e+00,1.010000000000000000e+02,0.000000000000000000e+00,-1.622715874958088778e+00
