7.498124999999999929e-01,1.417800000000000011e+02,1.371191135734072297e+01,-1.150004689754689835e+00,1.000000000000000000e+01,7.498749999999999583e-01,-1.441111665537730291e+00
2.227500000000000036e-01,1.735600000000000023e+02,-2.046351084812623178e+00,-1.618951636904761626e+00,5.500000000000000000e+01,2.228124999999999967e-01,-1.245840540540081420e+00
1.510624999999999885e-01,1.265999999999999943e+02,4.497716894977167534e+00,-2.061158163265306431e+00,0.000000000000000000e+00,1.511250000000000093e-01,-1.641744217647569171e+00
1.648125000000000007e-01,1.582352941176470722e+02,-7.177777777777770929e+00,-1.928450892857143106e+00,9.300000000000000000e+01,1.648749999999999938e-01,-1.750841296577105854e+00
1.590000000000000024e-01,2.168125000000000000e+02,2.196078431372549211e+00,-1.990414285714286136e+00,0.000000000000000000e+00,1.590624999999999956e-01,-1.406182348840342877e+00
3.650625000000000120e-01,1.676888888888888971e+02,-2.442313942151445705e+00,-1.337561688311688091e+00,1.100000000000000000e+02,3.651249999999999774e-01,-1.711960912864036732e+00
2.444999999999999951e-01,1.985357142857142776e+02,-2.283687943262414866e+00,-1.550207010582010714e+00,9.000000000000000000e+00,2.445624999999999882e-01,-1.651646363387047067e+00
9.398125000000000506e-01,1.003779527559055111e+02,-1.596763274122312004e-01,-1.117781462585033969e+00,3.900000000000000000e+01,9.398750000000000160e-01,-1.838658102104322900e+00
