1.398125000000000062e-01,2.499230769230769340e+02,1.645569620253167498e-01,-2.238017857142857281e+00,0.000000000000000000e+00,1.398749999999999993e-01,-2.209529350318320873e+00
1.799375000000000002e-01,1.774736842105263293e+02,-7.513181019332154875e+00,-1.825331349206348985e+00,2.000000000000000000e+00,1.799999999999999933e-01,-2.006946370292369330e+00
1.109374999999999944e-01,2.426666666666666572e+02,4.499999999999968026e+00,-2.857026785714285921e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.906670974385944017e+00
2.487499999999999989e-01,2.822413793103448256e+02,-2.907268170426064557e+00,-1.530454081632652841e+00,8.000000000000000000e+01,2.488124999999999920e-01,-2.023722479409292063e+00
7.393750000000000322e-02,3.000000000000000000e+02,-1.526315789473684292e+00,-5.951946428571429415e+00,5.800000000000000000e+01,7.399999999999999634e-02,-2.327673645799229085e+00
1.885624999999999940e-01,1.717500000000000000e+02,-4.597701149425287070e+00,-1.781906015037594271e+00,0.000000000000000000e+00,1.886249999999999871e-01,-2.555770110038479981e+00
1.910624999999999962e-01,1.204000000000000057e+02,3.804780876494024966e+00,-1.781866541353383404e+00,2.300000000000000000e+01,1.911249999999999893e-01,-2.513106766641630685e+00
1.678125000000000033e-01,1.480000000000000000e+02,5.558139534883721034e+00,-1.928513392857143183e+00,0.000000000000000000e+00,1.678749999999999964e-01,-2.088033721632300832e+00
1.765625000000000111e-01,1.363333333333333428e+02,5.625000000000002665e+00,-1.873894957983193388e+00,0.000000000000000000e+00,1.766250000000000042e-01,-2.382196855888051523e+00
3.457500000000000018e-01,1.713809523809523796e+02,-4.562068965517245545e+01,-1.362279616724738851e+00,3.400000000000000000e+01,3.458125000000000226e-01,-2.597312102465423322e+00
1.787499999999999922e-01,1.563157894736842195e+02,-4.060784313725503836e+01,-1.825275793650793732e+00,2.280000000000000000e+02,0.000000000000000000e+00,-2.162439891424869476e+00
2.748749999999999805e-01,2.367812500000000000e+02,-1.089533417402269944e+00,-1.479135944700461058e+00,1.600000000000000000e+01,2.749375000000000013e-01,-2.234630874388038091e+00
1.314375000000000127e-01,1.276666666666666714e+02,5.480769230769232614e+00,-2.350564935064935579e+00,0.000000000000000000e+00,1.315000000000000058e-01,-2.663948898824440636e+00
2.091250000000000053e-01,1.340869565217391255e+02,2.005418719211820289e+01,-1.675282467532467789e+00,0.000000000000000000e+00,2.091874999999999984e-01,-2.804686146774848510e+00
9.174999999999999822e-02,2.630000000000000000e+02,-1.000000000000000000e+00,-3.971242857142856408e+00,0.000000000000000000e+00,9.181250000000000522e-02,-2.358845276896508913e+00
2.092499999999999916e-01,1.587391304347825951e+02,-1.402102102102104730e+01,-1.675282467532467789e+00,0.000000000000000000e+00,2.093125000000000124e-01,-2.469065860422034131e+00
1.064375000000000043e-01,2.378750000000000000e+02,3.555555555555555358e+00,-3.122316326530611974e+00,0.000000000000000000e+00,1.064999999999999974e-01,-2.123289434629316297e+00
1.539375000000000049e-01,2.460000000000000000e+02,-4.500000000000000000e+00,-2.061033163265306278e+00,3.600000000000000000e+01,1.539999999999999980e-01,-2.130018808151317167e+00
1.828124999999999889e-01,2.961052631578947398e+02,-1.314465408805031377e+00,-1.825227182539682191e+00,8.900000000000000000e+01,1.828750000000000098e-01,-2.414385209369324770e+00
1.476250000000000062e-01,1.611428571428571388e+02,5.758409785932721014e+00,-2.142785714285714960e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.417167992021319378e+00
1.168124999999999997e-01,2.308000000000000114e+02,9.166666666666753116e+00,-2.650690476190476375e+00,0.000000000000000000e+00,1.168750000000000067e-01,-2.363105963691745082e+00
2.670624999999999805e-01,1.831935483870967687e+02,-1.980151569830386427e+00,-1.495144642857143102e+00,1.900000000000000000e+01,2.671250000000000013e-01,-2.315408398925048239e+00
1.806875000000000009e-01,2.396315789473684106e+02,-3.800000000000302247e+00,-1.825261904761904752e+00,6.000000000000000000e+00,1.807499999999999940e-01,-2.166641067392560238e+00
1.407499999999999862e-01,2.516153846153846132e+02,2.445544554455444164e+00,-2.238017857142857281e+00,0.000000000000000000e+00,1.408125000000000071e-01,-2.369060614676318011e+00
2.974375000000000213e-01,1.800277777777777715e+02,-5.334235453315292474e+00,-1.424463265306122439e+00,0.000000000000000000e+00,2.974999999999999867e-01,-2.583944573679107126e+00
1.038749999999999951e-01,2.280000000000000000e+02,6.000000000000000000e+00,-3.122316326530611974e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.311308048327231024e+00
1.325624999999999998e-01,2.499166666666666572e+02,-9.119999999999958362e+00,-2.350439935064934982e+00,3.800000000000000000e+01,1.326249999999999929e-01,-2.195361879391419357e+00
1.859999999999999987e-01,1.805500000000000114e+02,-9.402390438247003601e+00,-1.781859962406014963e+00,3.000000000000000000e+00,1.860624999999999918e-01,-2.271505815108805670e+00
2.839999999999999747e-01,2.378823529411764639e+02,2.651376146788988919e+00,-1.450188311688311638e+00,0.000000000000000000e+00,2.840624999999999956e-01,-2.153559823152932484e+00
1.253749999999999865e-01,2.357272727272727195e+02,-3.666666666666676955e-01,-2.485583928571428292e+00,4.000000000000000000e+00,1.254375000000000073e-01,-2.304421228138147537e+00
1.339374999999999871e-01,2.086666666666666572e+02,-1.656370656370656835e+00,-2.350474025974026659e+00,1.590000000000000000e+02,1.340000000000000080e-01,-2.441678087462938240e+00
1.355000000000000093e-01,6.366666666666666430e+01,1.199999999999999734e+00,-2.350564935064935579e+00,0.000000000000000000e+00,1.355625000000000024e-01,-3.113695239431815587e+00
9.993749999999999856e-02,5.000000000000000000e+01,0.000000000000000000e+00,-3.476035714285714118e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.786635351264245219e+00
1.651874999999999871e-01,1.211176470588235361e+02,2.454873646209386528e+00,-1.928489955357142627e+00,3.000000000000000000e+00,1.652500000000000080e-01,-2.666177570615347658e+00
3.575625000000000053e-01,2.164772727272727195e+02,5.934690014197822050e-01,-1.345493355481727438e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.425702608559279216e+00
2.510625000000000218e-01,2.550689655172413666e+02,-9.128030625265846076e-01,-1.530489795918367424e+00,1.210000000000000000e+02,2.511249999999999871e-01,-2.464730584665658863e+00
1.773125000000000118e-01,1.034444444444444429e+02,2.241290322580645533e+00,-1.873872899159663596e+00,2.000000000000000000e+00,1.773750000000000049e-01,-2.519034849941428345e+00
4.121874999999999845e-01,1.285384615384615472e+02,5.372591006423985682e+00,-1.291298319327730981e+00,0.000000000000000000e+00,4.122500000000000053e-01,-2.992065828280261020e+00
1.735625000000000084e-01,2.059444444444444571e+02,-3.959363957597171524e+00,-1.873843487394957874e+00,1.000000000000000000e+01,1.736250000000000016e-01,-2.348555846522551338e+00
1.881249999999999867e-01,1.820500000000000114e+02,-5.931758530183723899e+00,-1.781906015037594271e+00,0.000000000000000000e+00,1.881875000000000075e-01,-2.406264094919561725e+00
9.706249999999999600e-02,2.700000000000000000e+02,-1.000000000000000000e+00,-3.476035714285714118e+00,0.000000000000000000e+00,9.712500000000000300e-02,-2.182127817590020058e+00
1.214999999999999969e-01,2.505000000000000000e+02,2.400000000000000000e+01,-2.650690476190476375e+00,0.000000000000000000e+00,1.215625000000000039e-01,-2.138294454990158133e+00
8.918750000000000289e-02,1.620000000000000000e+02,5.600000000000000000e+01,-3.971242857142856408e+00,0.000000000000000000e+00,8.924999999999999600e-02,-2.642484530876129778e+00
1.497499999999999942e-01,2.140000000000000000e+02,-4.166666666666666435e-02,-2.142708791208791652e+00,3.700000000000000000e+01,1.498124999999999873e-01,-2.841029240920990073e+00
1.043125000000000024e-01,5.000000000000000000e+01,0.000000000000000000e+00,-3.122316326530611974e+00,0.000000000000000000e+00,1.043749999999999956e-01,-2.610345771241643575e+00
2.510625000000000218e-01,2.085862068965517153e+02,-3.109919571045577147e+00,-1.530529974489795997e+00,7.000000000000000000e+00,2.511249999999999871e-01,-2.321379440730799271e+00
2.861874999999999836e-01,1.702941176470588118e+02,4.545652173913023830e+01,-1.450188311688311638e+00,0.000000000000000000e+00,2.862500000000000044e-01,-2.329234741308128687e+00
1.822499999999999953e-01,2.437368421052631504e+02,-9.047619047619023247e-01,-1.825220238095237812e+00,5.000000000000000000e+00,1.823124999999999885e-01,-2.065450822736971670e+00
3.718750000000000111e-01,2.512173913043478137e+02,-1.032315978456014971e+00,-1.330029761904761854e+00,1.430000000000000000e+02,3.719374999999999765e-01,-2.218144453875389832e+00
1.376874999999999905e-01,2.507692307692307736e+02,3.528571428571370916e+01,-2.237892857142856684e+00,1.900000000000000000e+01,1.377500000000000113e-01,-1.988573066921536681e+00
2.002500000000000113e-01,1.619090909090909065e+02,-2.179629629629630827e+01,-1.707379251700680278e+00,3.300000000000000000e+01,2.003125000000000044e-01,-2.759126540521969595e+00
